[07:14:27]  ***************** Server program started just right now! *****************
[10:12:37]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:12:47]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:12:57]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:13:07]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:13:17]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:13:27]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:13:37]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:13:47]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:13:57]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:14:07]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:14:17]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:14:27]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:14:37]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:14:47]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:14:57]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:15:07]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:15:17]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:15:27]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:15:37]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:15:47]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:15:57]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:16:07]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:16:17]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:16:27]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:16:37]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:16:47]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:16:57]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:17:07]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:17:17]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:17:27]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:17:37]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:17:47]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:17:57]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:18:07]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:18:17]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:18:27]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:18:37]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:18:47]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:18:57]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:19:07]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:19:17]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:19:27]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:19:37]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:19:47]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:19:57]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:20:07]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:20:17]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:20:27]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:20:37]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:20:47]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:20:57]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:21:07]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:21:17]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:21:27]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:21:37]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:21:47]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:21:57]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:22:07]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:22:17]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:22:27]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:22:37]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:22:47]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:22:57]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:23:07]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:23:17]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:23:27]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:23:37]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:23:47]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:23:57]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:24:07]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:24:17]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:24:27]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:24:37]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:24:47]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:24:57]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:25:07]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:25:17]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:25:27]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:25:37]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:25:47]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:25:57]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:26:07]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:26:17]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:26:27]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:26:37]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:26:47]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:26:57]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:27:07]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:27:17]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:27:27]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:27:37]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:27:47]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:27:57]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:28:07]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:28:17]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:28:27]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:28:37]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:28:47]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:28:57]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:29:07]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:29:17]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:29:27]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:29:37]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:29:47]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:29:57]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:30:07]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:30:17]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:30:27]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:30:37]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:30:47]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:30:57]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:31:07]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:31:17]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:31:27]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:31:37]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:31:47]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:31:57]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:32:07]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:32:17]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:32:27]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:32:37]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:32:47]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:32:57]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:33:07]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:33:17]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:33:27]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:33:37]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:33:47]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:33:57]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:34:07]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:34:17]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:34:27]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:34:37]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:34:47]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:34:57]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:35:07]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[10:35:17]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[11:30:35]  Node(s) ['172.20.0.3', '172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[11:30:35]  172.20.0.9 exit not intentionally.
[11:30:35]  All nodes connected in the network: dict_keys(['172.20.0.7', '172.20.0.8', '172.20.0.3', '172.20.0.6', '172.20.0.4', '172.20.0.5'])
[11:30:36]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.6'] is in the network and node(s)['172.20.0.9'] have left.
[11:30:36]  172.20.0.7 exit not intentionally.
[11:30:36]  All nodes connected in the network: dict_keys(['172.20.0.8', '172.20.0.3', '172.20.0.6', '172.20.0.4', '172.20.0.5'])
[11:30:36]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.6'] is in the network and node(s)['172.20.0.7'] have left.
[11:30:36]  172.20.0.8 exit not intentionally.
[11:30:36]  Node 172.20.0.9 is logged in
[11:30:36]  Node 172.20.0.7 is logged in
[11:30:36]  All nodes connected in the network: dict_keys(['172.20.0.3', '172.20.0.6', '172.20.0.4'])
[11:30:36]  All nodes connected in the network: dict_keys(['172.20.0.3', '172.20.0.4', '172.20.0.6', '172.20.0.5', '172.20.0.9'])
[11:30:36]  All nodes connected in the network: dict_keys(['172.20.0.3', '172.20.0.4', '172.20.0.6', '172.20.0.5', '172.20.0.9', '172.20.0.7'])
[11:30:36]  Node 172.20.0.8 is logged in
[11:30:36]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.6'] is in the network and node(s)['172.20.0.8'] have left.
[11:30:36]  172.20.0.3 exit not intentionally.
[11:30:36]  All nodes connected in the network: dict_keys(['172.20.0.3', '172.20.0.4', '172.20.0.7', '172.20.0.5', '172.20.0.6', '172.20.0.9', '172.20.0.8'])
[11:30:36]  All nodes connected in the network: dict_keys(['172.20.0.4', '172.20.0.7', '172.20.0.5', '172.20.0.6', '172.20.0.9', '172.20.0.8'])
[11:30:36]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.6'] is in the network and node(s)['172.20.0.3'] have left.
[11:30:36]  Node(s) ['172.20.0.4', '172.20.0.5', '172.20.0.9', '172.20.0.7', '172.20.0.6', '172.20.0.8'] is in the network and node(s)[] have left.
[11:30:36]  172.20.0.8 exit not intentionally.
[11:30:36]  Node 172.20.0.8 is logged in
